Gene,log2FC,pvalue,n_g12d,n_wt,FDR
ALG6 (29929),0.025736258478368246,0.885767428021072,13,38,
CNOT3 (4849),-0.11300749167310808,0.5282222925819768,13,38,
GP6 (51206),0.20522868652138648,0.2474894037699766,13,38,
PTPN4 (5775),0.3135772396779477,0.20816503230598624,13,38,
DDX18 (8886),-0.3841218460760576,0.0007202923157703465,13,38,
KHSRP (8570),0.11832227182910593,0.7039227972099252,13,38,
GNA11 (2767),0.32122964333382864,0.19993352775091078,13,38,
ASAP3 (55616),-0.29300687786377844,0.39079416958130997,13,38,
EDEM2 (55741),-0.032703488193367214,0.861615567637394,13,38,
DNMT3B (1789),-0.2361189493320055,0.4556925651580316,13,38,
REM1 (28954),-0.0063095673869718386,0.053379221040682004,13,38,
TPX2 (22974),-0.09153270910140776,0.6416010031606589,13,38,
PDRG1 (81572),-0.3315923818817037,0.07349546769617851,13,38,
EPB41L1 (2036),0.6922715621869253,0.043255063933537584,13,38,
SLC15A1 (6564),-0.13777129681117994,0.6384983339185631,13,38,
DOCK9 (23348),0.14660938993863404,0.6598334281703956,13,38,
ANKRD10 (55608),0.11480676999508166,0.7461675245389874,13,38,
TGDS (23483),-0.17574993905594205,0.32609201858868275,13,38,
DOCK3 (1795),0.4303847721015671,0.11382900755188355,13,38,
C3orf18 (51161),-0.14294126930316664,0.6053314567109788,13,38,
COQ9 (57017),0.18706939407095113,0.36417109191909136,13,38,
TMEM40 (55287),0.49652184074375627,0.23188002614185893,13,38,
KIF9 (64147),0.17512204008876964,0.5214018789474564,13,38,
ARHGAP28 (79822),-0.20068296361791882,0.47925124893320525,13,38,
CRLS1 (54675),-0.2357556979530866,0.34574535627357406,13,38,
DEFB127 (140850),-0.001852350733984158,0.32380587235541813,13,38,
PPP1R13B (23368),0.1182977418176181,0.6247769698558927,13,38,
ATRN (8455),0.3403227813141596,0.21391049769048884,13,38,
SMOX (54498),-0.3813950989836816,0.2608312672468004,13,38,
SIGLEC1 (6614),-0.020259394638570086,0.3649812998098294,13,38,
FKBP1A (2280),-0.0855306261274853,0.7202982501991775,13,38,
NSFL1C (55968),0.12138328324687997,0.5867009163429222,13,38,
SLC4A11 (83959),0.47949606086491636,0.3211426030539146,13,38,
C20orf194 (25943),0.19910377477178198,0.4437419415487428,13,38,
ZNF343 (79175),0.039051464963261395,0.8411072399180656,13,38,
EBF4 (57593),-0.011133453196085163,0.9724020771175067,13,38,
CPXM1 (56265),-0.06767929226512323,0.04866964788795317,13,38,
MAVS (57506),0.21858035709357537,0.3504716258884293,13,38,
LZTS3 (9762),0.5319725910671234,0.1988662785726173,13,38,
F11 (2160),0.023338364037307005,0.18764859561315023,13,38,
XRN2 (22803),-0.18947089730434197,0.266814351246493,13,38,
KIZ (55857),-0.19195074773288123,0.6341642839492962,13,38,
DYNLL1 (8655),0.17131998102011536,0.11293884924078018,13,38,
TESC (54997),-0.7370382168964809,0.33051000745142867,13,38,
SNX5 (27131),-0.16132729383630906,0.31877612947186956,13,38,
RPL6 (6128),-0.3472684616758439,0.03072848242517654,13,38,
SIRPG (55423),0.031188900467291787,0.24046233866790312,13,38,
MAPKAPK5 (8550),0.04180087401490429,0.7432137405088436,13,38,
P2RX7 (5027),-0.04969940531084924,0.20843981917318846,13,38,
ESF1 (51575),-0.34304116827404796,0.019076158308307868,13,38,
RBBP9 (10741),-0.10511904068204814,0.5435025763103003,13,38,
ANAPC5 (51433),-0.023826081379463737,0.8573748127107784,13,38,
SLC23A2 (9962),-0.06523943420894263,0.7809378780406675,13,38,
SLC8B1 (80024),1.0477602649323363,0.00012406377350470416,13,38,
TMEM230 (29058),-0.050050298904228185,0.7208789664364743,13,38,
DZANK1 (55184),0.06571716651620729,0.7506456786019902,13,38,
KDM2B (84678),0.37864615838772453,0.11862983195900177,13,38,
CFAP61 (26074),-0.11898286504322783,0.41137123525905395,13,38,
LHX5 (64211),-0.02669907406677563,0.6912889685482748,13,38,
TASP1 (55617),-0.23370041691674803,0.08050794392471125,13,38,
OAS1 (4938),1.579475879240186,0.0018859482497807865,13,38,
GCN1 (10985),0.21027809975781686,0.3475619549765817,13,38,
RPLP0 (6175),-0.1438718646266537,0.2643809278392689,13,38,
PXN (5829),0.370170740743502,0.1931625822184942,13,38,
SIRT4 (23409),-0.1879850718084063,0.16075376135799668,13,38,
RPH3A (22895),-0.009351826072859244,0.5231315930818914,13,38,
KIF16B (55614),-0.03705428422942347,0.892498684012937,13,38,
TRMT6 (51605),-0.041790384775844736,0.7615215416923765,13,38,
CHGB (1114),-1.3861583638627852,0.004379023867395162,13,38,
PEBP1 (5037),-0.03859479109398212,0.8646303648932261,13,38,
TBX5 (6910),-0.01068951142804768,0.7486043374222837,13,38,
BRAP (8315),0.11568458579485785,0.33797682893187964,13,38,
ERP29 (10961),-0.024465114384286224,0.8459070162554037,13,38,
NOS1 (4842),-0.1117481135292466,0.3295598495260511,13,38,
FUS (2521),0.014558277421494736,0.9204294965560623,13,38,
IGBP1 (3476),0.12247191829486148,0.4953594441852287,13,38,
FXYD5 (53827),1.2194261290767923,0.0037002899578400163,13,38,
ZNF302 (55900),-0.03703367353215725,0.8857876894181732,13,38,
GRAMD1A (57655),0.07916217035514617,0.8282452473540073,13,38,
FXYD3 (5349),1.4997621964626493,0.012100119419196446,13,38,
HEPH (9843),0.5443632375730378,0.521976005574347,13,38,
CDIP1 (29965),0.03960170302880184,0.9427856209920249,13,38,
CMTM1 (113540),0.1608075437979003,0.46106636252070987,13,38,
KCNH4 (23415),-0.11058006505108768,0.08740133768139056,13,38,
GANAB (23193),0.1042556366335079,0.5864729398113384,13,38,
GMIP (51291),0.4080687478137186,0.07030745081057077,13,38,
RBM41 (55285),-0.11481659698533608,0.6059884449447841,13,38,
BIRC5 (332),0.037727651813308505,0.8381963052674284,13,38,
LAG3 (3902),0.12362502763603878,0.3924805349733026,13,38,
MLF2 (8079),0.07654789241679438,0.650306969795716,13,38,
OTUB2 (78990),-0.18825714614741274,0.34177795344930095,13,38,
DDX24 (57062),0.10564183139435901,0.43116991337586674,13,38,
ZBTB25 (7597),0.03275518555120627,0.8510617031367853,13,38,
NECAP1 (25977),-0.1467346703042942,0.3999982505709303,13,38,
ARHGAP4 (393),0.9699636270803977,0.0853270387667894,13,38,
ANKRD24 (170961),-0.18362227672148562,0.1263473019778509,13,38,
DHX32 (55760),0.10297468175190794,0.541432256013799,13,38,
RCOR1 (23186),-0.09365097288958557,0.6006092177136196,13,38,
GPATCH2L (55668),0.02015654090313701,0.9405879893528899,13,38,
LTBP4 (8425),-0.2999283245072428,0.516836011621709,13,38,
BLVRB (645),0.2762529862364378,0.3039572167285267,13,38,
SLC9A1 (6548),0.3687589108029803,0.06540581056342665,13,38,
SPTLC1 (10558),0.20382544172924,0.051156756692574246,13,38,
PAPOLA (10914),-0.32040907702571797,0.023083592338024254,13,38,
CCNK (8812),-0.09819486361258445,0.3844591635820622,13,38,
PCBP4 (57060),-0.06583566604480229,0.8070284464106287,13,38,
RGS1 (5996),-0.03592560203237888,0.16429473044538248,13,38,
YPEL3 (83719),0.5712878120572316,0.1941180561560284,13,38,
MRPS33 (51650),-0.13817580028045562,0.5268688969296216,13,38,
NDUFB2 (4708),0.02795087208336966,0.8633161908840585,13,38,
NUDC (10726),0.06114025754517094,0.7013617291092895,13,38,
MAEA (10296),0.48641831272725344,0.10821899161019612,13,38,
ICAM1 (3383),0.21380775327523738,0.6853983581964322,13,38,
STRN4 (29888),0.05838979038597181,0.820081637673306,13,38,
IRAK3 (11213),0.06209662640096214,0.743590568274288,13,38,
LYZ (4069),-0.9304624218630986,0.4149020358611334,13,38,
SI (6476),-0.41215306556023257,0.03192730850550749,13,38,
MUL1 (79594),0.26624433233456557,0.212963708802151,13,38,
TFAP4 (7023),0.07954815177468477,0.746024701054358,13,38,
PDCD7 (10081),-0.10959845318131611,0.570576373933928,13,38,
SPG21 (51324),-0.039814850139290314,0.8174792789661364,13,38,
FETUB (26998),-0.08986272521421537,0.35744673768183677,13,38,
DNAJB11 (51726),-0.1517735992727589,0.22795544431615525,13,38,
P3H2 (55214),1.073705192141874,0.0050941328421456366,13,38,
THPO (7066),-0.14478155569189863,0.14726022379559742,13,38,
CHRD (8646),-0.3130465868137764,0.14066063809816565,13,38,
FLT3LG (2323),0.058102372999035756,0.8399885811297216,13,38,
RAB11FIP3 (9727),0.18353093915115615,0.6211849210131672,13,38,
GNPTG (84572),0.326772295586097,0.10539784288663961,13,38,
ZNF268 (10795),0.0016832155405568372,0.996175910913309,13,38,
GOLGA3 (2802),0.040892489494847695,0.8679074510394414,13,38,
PABPC4 (8761),0.2864600611783299,0.15695132694289227,13,38,
CD209 (30835),-0.005730877881222894,0.3117908515383425,13,38,
CERS4 (79603),0.4133747596634072,0.4741008161115575,13,38,
MCOLN1 (57192),0.25143088092870025,0.3300744372129929,13,38,
USP48 (84196),-0.022720457493849544,0.9194757897360316,13,38,
EFNB1 (1947),0.6133122095023573,0.12248670566318419,13,38,
PDPR (55066),0.1698611788655109,0.5940409021646975,13,38,
AARS1 (16),-0.2171261247787193,0.4072367098070214,13,38,
GLG1 (2734),0.281803658961004,0.3230383171446797,13,38,
KIF4A (24137),0.04396651149077968,0.8268522243924472,13,38,
TNRC6A (27327),0.0002010793666835653,0.9994044302607037,13,38,
PLEKHG2 (64857),-0.8628795812038961,0.047908456913784925,13,38,
DLL3 (10683),-0.16328130424722753,0.5776370491878846,13,38,
NAT14 (57106),0.021545706014047816,0.9544864313980372,13,38,
PITPNM2 (57605),0.3890270508581821,0.06792019326855482,13,38,
EXOC1 (55763),0.12995964627240575,0.34388503223240696,13,38,
RBM27 (54439),-0.049573641152394377,0.669314890698391,13,38,
POU4F3 (5459),0.019228253137421727,0.45942617306554034,13,38,
OSBPL8 (114882),-0.34040080334288936,0.136646412856539,13,38,
DTX2 (113878),0.616570773036015,0.0164107278901299,13,38,
NLRC4 (58484),-0.039856458003393436,0.4412752432445294,13,38,
PUS7 (54517),-0.12067819155829351,0.4948011635673303,13,38,
LAMB4 (22798),-0.01259883794690854,0.6920275527009784,13,38,
NRCAM (4897),0.5023216167256948,0.4781813132212597,13,38,
LAMB1 (3912),-0.012994545754030362,0.9791226199765765,13,38,
SLC26A4 (5172),0.03806551379420124,0.5172012281631273,13,38,
SLC26A3 (1811),-0.8918268398341368,0.08472358040433729,13,38,
DLD (1738),0.06644699884507332,0.7142278442595345,13,38,
WDR7 (23335),-0.11824070862976477,0.5550325875601767,13,38,
TXNL1 (9352),-0.16600787671666506,0.44611988985534334,13,38,
IL5RA (3568),-0.014549830851372795,0.1886814515852,13,38,
ABCC6 (368),0.03769855314283754,0.9299833834221986,13,38,
CMTM6 (54918),0.051795394028845365,0.7912462066787243,13,38,
ITGA6 (3655),-0.1551276868803999,0.6856247328440557,13,38,
RAPGEF4 (11069),0.3618501131909716,0.16482948091243288,13,38,
MAP3K20 (51776),-0.24206972341397393,0.21886293020551076,13,38,
SMPX (23676),0.03377634868919571,0.9097804207445608,13,38,
FH (2271),0.4721711391469272,0.04305672087523426,13,38,
SEL1L3 (23231),0.7470180241478257,0.014876199433797642,13,38,
TF (7018),0.010948685829900162,0.956557199980439,13,38,
CDV3 (55573),-0.15939991677446663,0.22133065911162036,13,38,
MYO15A (51168),0.31450746552414427,0.47027767823789324,13,38,
ALKBH5 (54890),0.024382863889792716,0.8996523304858615,13,38,
APOH (350),-0.5638111499061377,0.036097353916298355,13,38,
NLRP1 (22861),0.7767374798956616,0.07945100793218014,13,38,
PITPNM3 (83394),0.6371551368228505,0.03347586628467537,13,38,
SPAG7 (9552),0.05495557534418971,0.7587178336353618,13,38,
ORC6 (23594),-0.11013564790709474,0.6219039313885713,13,38,
ZFHX4 (79776),-0.19655617312932375,0.16213047993700844,13,38,
SLC17A6 (57084),-0.0011333126034528947,0.08314877539551077,13,38,
CPA1 (1357),-0.03532741338360051,0.11883860329835029,13,38,
ZC3HC1 (51530),-0.10885583779418617,0.40666705181213036,13,38,
ESR1 (2099),0.005703982333516294,0.9218096269540141,13,38,
RGS17 (26575),-0.11785946901848421,0.230628746000972,13,38,
ANGPT2 (285),-0.004925977928950456,0.8179805521997938,13,38,
TMEM101 (84336),0.12866356844388704,0.4066742950371096,13,38,
CD200 (4345),0.8066999855324489,0.13945684196011923,13,38,
CCDC80 (151887),0.13421291017396553,0.7551062370452215,13,38,
CMA1 (1215),0.02162824395577217,0.18414068608484432,13,38,
PSME1 (5720),0.46922242467516284,0.05110313977057603,13,38,
PPP2R3C (55012),-0.35558464407963797,0.01706464419575733,13,38,
HAUS4 (54930),0.10815516157844574,0.655132575909388,13,38,
JPH4 (84502),-0.10882971731673508,0.3265928617607461,13,38,
MYH7 (4625),-0.00200361770637599,0.7450232910242383,13,38,
CEBPE (1053),-0.015590029217726715,0.00258882933783352,13,38,
SLC7A8 (23428),-0.3782510365048011,0.5498925181147867,13,38,
OSGEP (55644),-0.0234766202201806,0.9258632686520335,13,38,
SLC22A17 (51310),-0.22302025208812992,0.44614709363799654,13,38,
RNF31 (55072),0.44520005840727084,0.051281336255685844,13,38,
SCFD1 (23256),-0.42578675780043795,0.01718821823303742,13,38,
G2E3 (55632),-0.02122546594351027,0.8967451220108171,13,38,
HECTD1 (25831),-0.10961814759800248,0.5717055102365614,13,38,
HNRNPC (3183),0.000328874035769644,0.9981212484920035,13,38,
RPGRIP1 (57096),-0.10177523577163039,0.11287437743221719,13,38,
SUPT16H (11198),0.038341781827091914,0.824985234327488,13,38,
TOX4 (9878),0.1706141045896068,0.3581952607336597,13,38,
GEMIN2 (8487),-0.2486594532071238,0.27880768245040966,13,38,
TGM1 (7051),0.3487412143728843,0.10465053763360863,13,38,
TINF2 (26277),0.1417255930481618,0.443908629362028,13,38,
DAZL (1618),-0.004108087879943169,0.16240129145651203,13,38,
TBL1Y (90665),-0.016574140180572093,0.4070698538480938,13,38,
SEMA6A (57556),-0.5356518798466074,0.06480588145554264,13,38,
TRPM7 (54822),-0.08126096814563066,0.7369610714540007,13,38,
TYRO3 (7301),0.3887533842933881,0.2925973883391867,13,38,
WDR76 (79968),0.03598802341356366,0.9053516487823847,13,38,
CAPN3 (825),0.13733857989992804,0.637010749843169,13,38,
SNAP23 (8773),-0.13090429572586793,0.34637152254784365,13,38,
TBX15 (6913),-0.08909327277465817,0.1579026883675867,13,38,
PHGDH (26227),-0.9135835146863842,0.2049120904451725,13,38,
COL9A3 (1299),0.06288221857533616,0.9267211519918428,13,38,
EZR (7430),0.5977082329647221,0.09867039629187199,13,38,
MYL6 (4637),0.15881930119368626,0.3910163748827996,13,38,
AGO1 (26523),0.22893788245977742,0.4288439014199683,13,38,
TEKT2 (27285),0.1715388101036378,0.32038787784508477,13,38,
CLSPN (63967),0.027748927214096053,0.9225120616536919,13,38,
RFFL (117584),-0.1730973701940277,0.5046779446393388,13,38,
UNC13D (201294),0.9416034774772686,0.16491533538456693,13,38,
MFSD11 (79157),0.09691437312389439,0.4863490061376431,13,38,
DPYSL2 (1808),-0.09319879250777907,0.8214747225204426,13,38,
TGFB2 (7042),0.4800342697413622,0.33791224011218113,13,38,
GPATCH2 (55105),-0.05658826791898086,0.8237442726195865,13,38,
NUP50 (10762),-0.033608161838295736,0.8919402801333839,13,38,
CDC45 (8318),0.03395718305858697,0.9191039545120679,13,38,
COMT (1312),0.4776539380907554,0.02603266997837117,13,38,
ADA2 (51816),0.2326205910923366,0.15586799669241952,13,38,
VNN3 (55350),-0.043246909773076936,0.37754516003333594,13,38,
ECHDC1 (55862),-0.17256139947317628,0.45619051114542697,13,38,
LRRFIP2 (9209),-0.19358188191307502,0.1785021932562864,13,38,
SEC22C (9117),-0.2466973639367227,0.13346615181090166,13,38,
XYLB (9942),0.12534825147153184,0.6428823956525102,13,38,
HDAC6 (10013),0.057350172255452136,0.8157755425764613,13,38,
OR1I1 (126370),0.0,,13,38,
GABRP (2568),0.5690602045143356,0.31622342955235716,13,38,
KRT31 (3881),0.29882073359467937,0.2906639950775524,13,38,
CDC6 (990),0.12287818254830185,0.6124309309667133,13,38,
UPRT (139596),0.09922173792049183,0.6790934535440006,13,38,
CDC23 (8697),0.1576069697122442,0.2596816103504563,13,38,
AAAS (8086),0.07111071316623008,0.584307241225114,13,38,
CBX5 (23468),-0.07403676534994919,0.714204892988864,13,38,
FMO2 (2327),0.0008274875964514421,0.8879028807105089,13,38,
SUCO (51430),0.11004319016490971,0.7534817540315358,13,38,
MSH2 (4436),-0.6694797649491502,0.017474103269186452,13,38,
MAP3K1 (4214),0.6929007371836455,0.014702818099020548,13,38,
DHPS (1725),0.13939131961748785,0.3968146053913375,13,38,
HOOK2 (29911),0.39920752619945343,0.2796108179539824,13,38,
NXPE1 (120400),0.18836104176676516,0.5310506763761014,13,38,
ARCN1 (372),-0.12474697970144266,0.43269488029012293,13,38,
EPB41L4B (54566),0.03230113066984508,0.9195793021854868,13,38,
TMEM38B (55151),-0.18046450449049134,0.5174565556303848,13,38,
PSMD5 (5711),-0.10809926882470045,0.5550017881672362,13,38,
PTGS1 (5742),-0.006033026848727141,0.9739098526150691,13,38,
NUP188 (23511),0.0889679373729022,0.6817812620779076,13,38,
CRAT (1384),0.7431155780365386,0.03043368643171147,13,38,
SH2D3C (10044),0.01497592893403625,0.7623588105839848,13,38,
NANS (54187),0.1420339248319369,0.4688126211001412,13,38,
TBC1D2 (55357),0.5926909495399908,0.07756768337759465,13,38,
WHRN (25861),0.7485065456966897,0.058847544030544346,13,38,
PDE6C (5146),0.005498986783753157,0.8657772305050863,13,38,
CWF19L1 (55280),-0.13189274777119042,0.3062901497463379,13,38,
SEMA4G (57715),0.2509411026157986,0.5711418916677249,13,38,
BTAF1 (9044),-0.26860174840150597,0.32492155591822847,13,38,
IKZF5 (64376),-0.24656720216423533,0.12437498445969004,13,38,
BLNK (29760),0.41931689823189,0.20547498299810113,13,38,
TLL2 (7093),-0.10638292379490402,0.3560892667211659,13,38,
CYP26A1 (1592),0.19415417733265505,0.4745711825594835,13,38,
TDRD1 (56165),0.08162852150841099,0.03088639148733887,13,38,
SORBS1 (10580),0.14093559257160004,0.7885025802974962,13,38,
CRTAC1 (55118),-0.0027486743330049565,0.9330993402129412,13,38,
BAMBI (25805),0.880607505233852,0.1422868125218747,13,38,
IL11 (3589),-0.087736432741086,0.6667920888642305,13,38,
MYO3A (53904),-0.06850884751262361,0.07966621633025853,13,38,
WAC (51322),-0.2927346069652721,0.08442526556151198,13,38,
CREM (1390),-0.1982537977421721,0.27834381730161184,13,38,
NUBP2 (10101),0.3453268238886009,0.11305146461764774,13,38,
TPSD1 (23430),-0.01044754141874998,0.32970095540767896,13,38,
SMIM24 (284422),-0.44369049693116835,0.4634138668676314,13,38,
HIVEP1 (3096),0.2073568582047587,0.31704762428240957,13,38,
TREM2 (54209),0.01223599720150037,0.329007652860404,13,38,
KCNK16 (83795),-0.0095701432177408,0.04115199860089007,13,38,
CRISP3 (10321),-0.05637094442297691,0.6684589847072488,13,38,
FKBP5 (2289),-0.47473982459042396,0.26792406122408063,13,38,
SRPK1 (6732),0.13408292052255977,0.5449025111259775,13,38,
BRPF3 (27154),0.2116582318836886,0.434009348062249,13,38,
MRPS18A (55168),0.14234667986502192,0.17361890375661698,13,38,
PGC (5225),-0.3055222691607117,0.14883122682819522,13,38,
TMEM14A (28978),0.14459961078218875,0.40052862964724945,13,38,
EFHC1 (114327),-0.0978048778583811,0.754409123335139,13,38,
NCR2 (9436),-0.0007518197946518657,0.32380587235541847,13,38,
HSP90AB1 (3326),0.12891894982079855,0.41433079112224835,13,38,
MLN (4295),-0.03382256328302339,0.19892015492430762,13,38,
CDC5L (988),-0.06699708189121534,0.5750713725593961,13,38,
ITPR3 (3710),0.2773238469793924,0.37247720517409233,13,38,
ZNF184 (7738),0.139701442092941,0.5076580793239683,13,38,
DSP (1832),0.4022254024947163,0.1987790263510846,13,38,
SIRT1 (23411),-0.05048163281427165,0.8209257657193381,13,38,
HNRNPH3 (3189),-0.02405676024179737,0.9008390391897264,13,38,
IFT74 (80173),-0.025784642396462054,0.9145308356051887,13,38,
JAK2 (3717),0.037504603065143804,0.8195902334329325,13,38,
IL12RB1 (3594),0.013251046424950237,0.4838043162898439,13,38,
ABL1 (25),-0.02878309779840027,0.8797647869609915,13,38,
ACOT7 (11332),0.011785764131930776,0.9543882936266275,13,38,
SH3GLB1 (51100),0.08339054456694406,0.6466135028502649,13,38,
CDC7 (8317),0.14653768051596172,0.521850127893698,13,38,
SYDE2 (84144),-0.21984112978990233,0.30179144840665506,13,38,
PCSK5 (5125),0.332151126827229,0.41884860781208433,13,38,
SCD (6319),-0.1013017329420336,0.8333408129992225,13,38,
TMED1 (11018),0.18697640760003065,0.32760139292039414,13,38,
ABLIM1 (3983),0.5032332857175321,0.10592499279395831,13,38,
ERMP1 (79956),0.48893835961577725,0.04489030000960519,13,38,
RAB18 (22931),-0.055271119405849944,0.7836543553394462,13,38,
NRP1 (8829),0.06918592165774884,0.8946664775857179,13,38,
PRTFDC1 (56952),-0.269164449900658,0.559765499617782,13,38,
